seed,economy,resource,resource_channel_loss_pct,contribution_share
2113,France,Copper,2.9928037255844298,0.14385144372080078
2113,Germany,Lithium,2.4755426384920103,0.13379686699436635
2113,Germany,Nickel,1.9273063468571456,0.10416607128404178
2113,Germany,Cobalt,1.6926516925629227,0.09148357610822115
2113,Germany,Graphite,5.210289767135209,0.28160308618241053
2113,Germany,Rare earths,4.562156996598548,0.24657313648741813
2113,Germany,Copper,2.634299240978249,0.1423772629435421
2113,Italy,Lithium,3.358213908918274,0.1323773591375304
2113,Italy,Nickel,2.6688509244095666,0.10520337503422955
2113,Italy,Cobalt,2.205586552218176,0.08694196708450305
2113,Italy,Graphite,7.129681346964183,0.28104474991804274
2113,Italy,Rare earths,6.253385393121216,0.24650205926794033
2113,Italy,Copper,3.7527733656464486,0.1479304895577539
2113,Netherlands,Lithium,3.4421800475510786,0.12977745059031962
2113,Netherlands,Nickel,2.7889790617123893,0.10515039520850182
2113,Netherlands,Cobalt,2.227001718469004,0.08396266362905275
2113,Netherlands,Graphite,7.467872743486934,0.2815545592021472
2113,Netherlands,Rare earths,6.647265667143387,0.2506159409912818
2113,Netherlands,Copper,3.9504152582127694,0.14893899037869684
2113,Spain,Lithium,3.2503426478600557,0.1331921043777526
2113,Spain,Nickel,2.459302025455158,0.10077694802007993
2113,Spain,Cobalt,2.05115329592715,0.084051884211582
2113,Spain,Graphite,6.929942592031487,0.28397425657795816
2113,Spain,Rare earths,6.065250322980795,0.2485410129382881
