seed,resource_scaled,epsilon,mean_chi,mean_worstcase_loss_pct
2060,Lithium,-0.2,0.04500729245756676,8.793291025892215
2061,Lithium,-0.2,0.04458238145517998,8.040762564014909
2062,Lithium,-0.2,0.03998725635141358,8.082401917778217
2063,Lithium,-0.2,0.04493843182937135,9.163801598057471
2064,Lithium,-0.2,0.04837321768379973,9.001920464547382
2065,Lithium,-0.2,0.047996601737524666,9.27771540436238
2066,Lithium,-0.2,0.04783986216536584,8.033293713141104
2067,Lithium,-0.2,0.03678628790320972,7.036325973333765
2068,Lithium,-0.2,0.04573282125626328,9.14748212294767
2069,Lithium,-0.2,0.043970687692003824,8.973462609847797
2070,Lithium,-0.2,0.04136697690413236,7.968937892203489
2071,Lithium,-0.2,0.04206585562838326,8.784153739000928
2072,Lithium,-0.2,0.042153656553294463,9.293467277300042
2073,Lithium,-0.2,0.04176779045188017,8.361114954428324
2074,Lithium,-0.2,0.04500385085976667,8.33716418533235
2075,Lithium,-0.2,0.03880090050834312,8.078860377361156
2076,Lithium,-0.2,0.046600603942681104,8.997201051654745
2027,Nickel,-0.2,0.03856509222311463,7.841238266302534
2028,Nickel,-0.2,0.045346117345313366,8.991931148562283
2029,Nickel,-0.2,0.052900735823779056,9.462774679212039
2030,Nickel,-0.2,0.04204927728670116,8.70853824822464
2031,Nickel,-0.2,0.04584947926513745,8.858537778738377
2032,Nickel,-0.2,0.05216128899530388,10.285136111086572
2033,Nickel,-0.2,0.04727491263458317,8.89449064122559
2034,Nickel,-0.2,0.046961766264581116,9.0345630508597
2035,Nickel,-0.2,0.04273197265486263,8.172461552599751
2036,Nickel,-0.2,0.04671938354760073,9.671782592921769
2037,Nickel,-0.2,0.049170053180833034,9.156723270888579
2038,Nickel,-0.2,0.04693895314439196,9.128353020953188
2039,Nickel,-0.2,0.045138531318026705,8.60945134872404
2040,Nickel,-0.2,0.04719164291878734,9.150240190883936
2041,Nickel,-0.2,0.045466601378076406,8.527356771204452
2042,Nickel,-0.2,0.04505420052855023,8.88070335066204
2043,Nickel,-0.2,0.04032873575205896,8.147026755439521
2044,Nickel,-0.2,0.04550082429794188,9.595566964405226
2045,Nickel,-0.2,0.048850322724234216,9.691169848088016
2046,Nickel,-0.2,0.04859101896417988,8.916983315955084
2047,Nickel,-0.2,0.04821405635447701,8.711970306130105
2048,Nickel,-0.2,0.037163142301809615,7.602795918523585
2049,Nickel,-0.2,0.04633840740230797,9.50732065633543
2050,Nickel,-0.2,0.04445090744713814,9.262100291898369
2051,Nickel,-0.2,0.04181209433026671,7.9181094599574635
2052,Nickel,-0.2,0.04252992442894889,8.225747716735466
2053,Nickel,-0.2,0.04250235876240658,9.436144171380958
2054,Nickel,-0.2,0.04228792627393921,8.453501716741124
2055,Nickel,-0.2,0.04550180086972992,8.89536068291784
2056,Nickel,-0.2,0.03905604427422968,8.39727917641418
2057,Nickel,-0.2,0.04730269685979908,9.713968925850647
2058,Nickel,-0.2,0.046674846894943466,8.702760618345167
2059,Nickel,-0.2,0.044584389235755875,8.11306467384937
2060,Nickel,-0.2,0.05013372106926882,9.569588994406484
2061,Nickel,-0.2,0.04719179019522862,9.123876753643382
2062,Nickel,-0.2,0.05266518705667429,9.14309243926066
2063,Nickel,-0.2,0.042842772123961516,8.476761163498253
2064,Nickel,-0.2,0.039491552271418824,8.481899307502793
2065,Nickel,-0.2,0.042645168842634404,9.579522376845095
2066,Nickel,-0.2,0.04282511878596446,7.170843882075928
2067,Nickel,-0.2,0.04589302136656056,8.685181723079673
2068,Nickel,-0.2,0.04945774293352529,8.650993972739595
2069,Nickel,-0.2,0.044126664234765696,8.942313185707551
2070,Nickel,-0.2,0.043277547864389004,8.474232452752949
2071,Nickel,-0.2,0.04057285113135696,8.217612579490643
2072,Nickel,-0.2,0.044834420509134505,9.037206260176607
2073,Nickel,-0.2,0.04748353555005045,9.495159748482148
2074,Nickel,-0.2,0.04556084930504083,8.797933606433213
2075,Nickel,-0.2,0.04300138237378454,9.073379507492806
2076,Nickel,-0.2,0.04370057402060666,7.56957803153747
2027,Cobalt,-0.2,0.04809289773284394,9.017502086623049
2028,Cobalt,-0.2,0.04789461215803474,8.583481945594182
2029,Cobalt,-0.2,0.03692510556220126,7.109428783126907
2030,Cobalt,-0.2,0.045951627912314136,9.182357986118605
2031,Cobalt,-0.2,0.04405011006027445,8.711143877669391
2032,Cobalt,-0.2,0.041559042617670294,8.461273589466328
2033,Cobalt,-0.2,0.04210386045007862,8.69216867084248
2034,Cobalt,-0.2,0.04221447515373824,8.55893784058274
2035,Cobalt,-0.2,0.04179527563469496,8.253706827541311
2036,Cobalt,-0.2,0.045063248968278916,8.437945817561733
2037,Cobalt,-0.2,0.03881412524601911,8.604495626782418
2038,Cobalt,-0.2,0.04666145071705752,9.504034466498767
2039,Cobalt,-0.2,0.04612489502287399,9.035185215867354
2040,Cobalt,-0.2,0.044225010804056004,8.566376440550325
2041,Cobalt,-0.2,0.04992287033749786,9.115044219150594
2042,Cobalt,-0.2,0.0467950366444103,9.88757043334889
2043,Cobalt,-0.2,0.05215801372091221,9.059217846667016
2044,Cobalt,-0.2,0.04254142462210425,8.703680407392676
2045,Cobalt,-0.2,0.039148821291377325,8.954327118589983
2046,Cobalt,-0.2,0.042298890694460335,9.032823683932241
2047,Cobalt,-0.2,0.04255641378386214,7.6608985056618675
2048,Cobalt,-0.2,0.04562694037266611,9.232887526617056
2049,Cobalt,-0.2,0.04940450141045784,8.844298888023676
2050,Cobalt,-0.2,0.04370836781753595,9.048710220648942
2051,Cobalt,-0.2,0.04298744479609803,8.27599212095545
2052,Cobalt,-0.2,0.04023296894098921,7.5457040711908245
2053,Cobalt,-0.2,0.04437737728386184,9.049606678443293
2054,Cobalt,-0.2,0.047139164312934786,9.393103705538913
2055,Cobalt,-0.2,0.04520736602691575,9.215967871890857
2056,Cobalt,-0.2,0.04272315108422582,9.29304323667465
2057,Cobalt,-0.2,0.04339551424595893,7.993795511317552
2058,Cobalt,-0.2,0.04191283148148941,8.298209311860845
2059,Cobalt,-0.2,0.044246734595067505,8.398478341998521
2060,Cobalt,-0.2,0.05219308589565447,10.122787765932022
2061,Cobalt,-0.2,0.038471352050300216,8.088382528782256
2062,Cobalt,-0.2,0.04555634436234168,8.756807208150912
2063,Cobalt,-0.2,0.050640200383684573,9.911983450248979
2064,Cobalt,-0.2,0.046771732393538115,8.53100709458561
2065,Cobalt,-0.2,0.04484359117588336,8.915898657222353
2066,Cobalt,-0.2,0.04579794803912775,8.452611850571525
2067,Cobalt,-0.2,0.04277426342720624,9.06288115464335
2068,Cobalt,-0.2,0.04985254686206399,8.8587341289976
2069,Cobalt,-0.2,0.046916698323600035,9.692283964152441
2070,Cobalt,-0.2,0.04096434261891002,7.452952673616423
2071,Cobalt,-0.2,0.036472743537981064,7.668812486083451
2072,Cobalt,-0.2,0.042237640149245755,8.060287101529626
2073,Cobalt,-0.2,0.05070274623468739,9.67150632125101
2074,Cobalt,-0.2,0.043088478326145145,8.761897054077863
2075,Cobalt,-0.2,0.045736327804048224,8.92444548985449
2076,Cobalt,-0.2,0.04383609975930585,8.742300976200784
2027,Graphite,-0.2,0.0403522420438585,8.730126959955303
2028,Graphite,-0.2,0.04166054355202646,7.209502094739982
2029,Graphite,-0.2,0.04422785886980373,8.256937427719278
2030,Graphite,-0.2,0.04789164574300607,8.093042948029122
2031,Graphite,-0.2,0.04235268070369809,8.199653952934707
2032,Graphite,-0.2,0.04173611098225065,8.50972740121903
2033,Graphite,-0.2,0.039079177018233054,7.697851637284219
2034,Graphite,-0.2,0.04290221198939769,7.865392639272159
2035,Graphite,-0.2,0.04594111329970668,8.91833823264123
2036,Graphite,-0.2,0.04407192152377733,8.438308759703414
2037,Graphite,-0.2,0.04160599221425346,9.193815960956236
2038,Graphite,-0.2,0.04227596661426995,7.422574807564894
2039,Graphite,-0.2,0.04006891499317162,8.189076611104909
2040,Graphite,-0.2,0.04304702257092539,8.531000739360802
2041,Graphite,-0.2,0.05073650621291217,9.278574769817597
